index,customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,cred_hist_length,Current_loan_status
381,380.0,24,16800,2,4.790161244517371,4,0,3900.0,11.01155276552426,4,3,1
382,381.0,25,68400,0,9.0,3,3,24250.0,17.56,10,4,1
383,382.0,26,56045,0,1.0,1,2,24250.0,14.96,10,2,1
384,383.0,22,74000,0,7.0,4,2,24250.0,15.65,10,2,1
385,384.0,24,65453,0,9.0,1,2,24250.0,15.7,10,2,1
386,385.0,24,89908,0,1.0,2,0,24250.0,12.53,10,3,0
387,386.0,26,78000,0,0.0,5,3,24250.0,17.56,10,3,1
388,387.0,23,100000,0,0.0,3,1,24250.0,12.87,10,2,0
389,388.0,23,103000,0,6.0,3,2,24250.0,15.7,10,2,0
390,389.0,25,160000,2,2.0,0,0,9000.0,11.01155276552426,5,3,0
391,390.0,25,160000,1,5.0,2,0,15000.0,11.14,10,4,0
392,391.0,24,160000,2,3.0,2,2,20000.0,16.0,10,3,0
393,392.0,23,160000,2,2.0,0,2,25000.0,15.65,10,2,0
394,393.0,26,160000,2,0.0,4,1,13750.0,11.01155276552426,10,4,0
395,394.0,21,160000,2,3.0,2,2,15250.0,15.31,10,4,0
396,395.0,25,160000,2,3.0,2,1,20000.0,13.47,10,2,0
397,396.0,22,16800,2,0.0,5,1,4750.0,13.85,2,2,1
398,397.0,25,111996,0,9.0,3,2,24250.0,11.01155276552426,10,3,0
399,398.0,21,16800,2,0.0,2,0,6000.0,10.39,1,4,1
400,399.0,25,115200,0,0.0,5,0,24250.0,11.36,10,2,0
401,400.0,23,144000,0,0.0,0,0,24250.0,11.83,10,3,0
402,401.0,23,287000,0,3.0,0,0,24250.0,12.53,10,3,0
403,402.0,22,108000,0,1.0,5,2,24150.0,14.96,10,3,1
404,403.0,22,43000,0,7.0,4,1,24000.0,13.85,10,3,1
405,404.0,23,47004,0,1.0,2,1,24000.0,11.58,10,4,1
406,405.0,24,48000,0,4.0,2,2,24000.0,16.29,10,2,1
407,406.0,26,48000,0,4.0,1,1,24000.0,11.01155276552426,10,3,1
408,407.0,21,44964,0,2.0,0,2,24000.0,16.29,10,2,1
409,408.0,25,52000,0,4.790161244517371,3,0,24000.0,10.74,10,2,1
410,409.0,22,17352,2,4.790161244517371,0,1,2250.0,15.27,2,3,0
411,410.0,24,47000,0,3.0,3,4,24000.0,17.8,10,2,1
412,411.0,22,17400,2,6.0,2,0,1000.0,11.36,2,2,0
413,412.0,22,49000,0,2.0,1,3,24000.0,17.56,10,4,1
414,413.0,26,60000,0,0.0,3,0,24000.0,7.9,10,4,1
415,414.0,25,60000,0,3.0,3,0,24000.0,10.99,10,4,1
416,415.0,22,60000,0,0.0,3,0,24000.0,7.29,10,3,1
417,416.0,21,60000,0,5.0,1,0,24000.0,10.75,10,2,1
418,417.0,26,62004,0,9.0,4,0,24000.0,7.9,10,3,1
419,418.0,22,62400,0,3.0,0,2,24000.0,14.84,10,2,1
420,419.0,26,65000,0,10.0,4,0,24000.0,11.01155276552426,10,2,1
421,420.0,22,17760,2,6.0,0,1,4975.0,11.01155276552426,2,3,1
422,421.0,23,59000,0,5.0,4,3,24000.0,19.69,10,2,1
423,422.0,23,66000,0,6.0,2,0,24000.0,11.01155276552426,10,4,1
424,423.0,24,60000,0,0.0,2,2,24000.0,14.96,10,4,1
425,424.0,25,66143,0,9.0,0,0,24000.0,6.99,10,3,1
426,425.0,22,62250,0,3.0,3,3,24000.0,16.45,10,4,1
427,426.0,24,70000,0,8.0,0,0,24000.0,10.99,10,4,1
428,427.0,23,74000,0,7.0,4,0,24000.0,10.99,10,2,1
429,428.0,22,18000,1,3.0,3,0,3000.0,7.9,2,4,1
430,429.0,22,75000,0,6.0,0,0,24000.0,12.69,10,4,1
431,430.0,24,75000,0,9.0,1,0,24000.0,10.37,10,3,1
432,431.0,24,75000,0,7.0,5,1,24000.0,11.01155276552426,10,3,1
433,432.0,26,69000,0,0.0,4,4,24000.0,15.83,10,3,1
434,433.0,23,78000,0,4.0,3,1,24000.0,13.92,10,3,1
435,434.0,22,18000,1,4.790161244517371,2,0,2000.0,11.49,2,3,0
436,435.0,24,80000,0,2.0,1,0,24000.0,10.25,10,2,0
437,436.0,22,18000,1,1.0,5,0,3500.0,7.49,2,4,1
438,437.0,23,18000,1,3.0,0,0,4000.0,5.99,3,2,1
439,438.0,23,74700,0,6.0,3,2,24000.0,12.92,10,2,1
440,439.0,26,88596,0,3.0,3,0,24000.0,11.58,10,3,0
441,440.0,25,95000,0,4.0,0,0,24000.0,8.9,10,2,0
442,441.0,22,83000,0,6.0,4,3,24000.0,19.69,10,3,1
443,442.0,25,95000,0,9.0,2,0,24000.0,6.54,10,4,0
444,443.0,21,18000,1,3.0,5,2,4900.0,14.54,1,4,1
445,444.0,21,18000,1,4.790161244517371,0,0,5000.0,11.11,1,2,1
446,445.0,26,100000,0,5.0,3,1,24000.0,12.73,10,4,0
447,446.0,24,110000,0,7.0,2,2,24000.0,15.62,10,4,0
448,447.0,24,18000,1,0.0,5,0,6250.0,6.54,4,4,1
449,448.0,22,98000,0,7.0,4,4,24000.0,11.01155276552426,10,2,1
450,449.0,26,103872,0,6.0,4,4,24000.0,20.03,10,4,1
451,450.0,22,120000,0,4.0,0,0,24000.0,9.91,10,4,0
452,451.0,24,120000,0,1.0,2,0,24000.0,12.69,10,4,0
453,452.0,26,108000,0,9.0,0,4,24000.0,20.16,10,3,1
454,453.0,24,124080,0,4.0,3,2,24000.0,16.49,10,4,0
455,454.0,23,18000,2,1.0,1,2,2500.0,15.95,3,2,1
456,455.0,24,130000,0,7.0,4,0,24000.0,11.49,10,3,0
457,456.0,25,135000,0,8.0,3,0,24000.0,10.99,10,2,0
458,457.0,24,135000,0,4.0,5,1,24000.0,13.79,10,2,0
459,458.0,23,114750,0,2.0,1,4,24000.0,20.03,10,3,1
460,459.0,23,150000,0,0.0,0,0,24000.0,7.49,10,4,0
461,460.0,23,138000,0,7.0,4,2,24000.0,16.0,10,2,1
462,461.0,24,18000,1,6.0,3,0,13000.0,7.88,10,3,1
463,462.0,21,18000,1,0.0,2,0,6250.0,10.62,1,4,1
464,463.0,26,155000,0,7.0,4,0,24000.0,10.99,10,4,0
465,464.0,26,148000,0,1.0,0,4,24000.0,18.3,10,2,1
466,465.0,26,170000,0,3.0,4,1,24000.0,11.01155276552426,10,2,0
467,466.0,21,18000,1,1.0,3,0,2500.0,11.36,1,3,0
468,467.0,24,43896,0,8.0,5,1,23975.0,11.01155276552426,10,2,1
469,468.0,23,120000,0,4.0,1,1,23750.0,13.47,10,2,0
470,469.0,24,54996,0,2.0,3,0,23600.0,11.89,10,3,1
471,470.0,24,18000,2,0.0,4,0,10000.0,12.18,4,2,1
472,471.0,25,102000,0,9.0,4,1,23600.0,13.49,10,4,0
473,472.0,23,75000,0,3.0,3,3,23575.0,14.5,10,4,1
474,473.0,22,18000,1,2.0,1,1,4000.0,11.01155276552426,2,2,1
475,474.0,22,18000,1,1.0,1,2,5400.0,15.31,2,2,1
476,475.0,25,18000,2,1.0,1,0,4000.0,11.01155276552426,5,3,1
477,476.0,21,18000,1,5.0,2,0,3375.0,11.01155276552426,1,2,1
478,477.0,22,66960,0,1.0,2,0,23400.0,7.49,10,2,1
479,478.0,22,43385,0,7.0,3,1,23000.0,11.01155276552426,9,3,1
480,479.0,25,56544,0,3.0,0,0,23000.0,11.01155276552426,9,2,1
481,480.0,23,60000,0,2.0,2,0,23000.0,12.18,9,4,1
482,481.0,24,18000,2,3.0,2,1,1200.0,11.34,4,4,0
483,482.0,25,63208,0,9.0,0,0,23000.0,9.91,9,3,1
484,483.0,24,65000,0,0.0,5,0,23000.0,11.99,9,4,1
485,484.0,23,68000,0,7.0,0,0,23000.0,9.62,9,2,1
486,485.0,22,18000,1,1.0,4,0,3000.0,9.96,2,3,1
487,486.0,25,80000,0,9.0,2,1,23000.0,11.01155276552426,9,2,0
488,487.0,24,88000,0,1.0,2,2,23000.0,14.54,9,2,1
489,488.0,22,58600,0,5.0,1,0,22750.0,11.36,9,4,1
490,489.0,23,70000,0,7.0,4,1,22500.0,14.27,9,2,1
491,490.0,24,18287,1,3.0,5,0,3000.0,11.99,4,3,1
492,491.0,26,69846,0,2.0,0,4,22500.0,18.99,9,2,1
493,492.0,24,73000,0,0.0,2,3,22400.0,16.7,9,4,1
494,493.0,24,18500,2,8.0,3,0,5000.0,9.32,4,3,1
495,494.0,23,35000,0,2.0,4,1,22250.0,12.69,9,3,1
496,495.0,25,43000,0,9.0,5,1,22000.0,13.11,9,2,1
497,496.0,25,52000,0,4.0,3,0,22000.0,10.74,9,2,1
498,497.0,21,18701,2,0.0,3,2,4200.0,14.11,1,4,1
499,498.0,22,57000,0,6.0,0,0,22000.0,9.63,9,3,1
500,499.0,25,58000,0,0.0,1,1,22000.0,14.65,9,2,1
501,500.0,23,60000,0,6.0,4,0,22000.0,10.25,9,4,1
502,501.0,24,60000,0,3.0,2,1,22000.0,14.26,9,2,1
503,502.0,25,18840,2,5.0,0,0,3000.0,9.91,5,2,1
504,503.0,26,56000,0,7.0,1,3,22000.0,17.19,9,3,1
505,504.0,22,70000,0,3.0,0,0,22000.0,11.36,9,4,1
506,505.0,22,66000,0,1.0,0,4,22000.0,11.01155276552426,9,2,1
507,506.0,23,74064,0,3.0,4,0,22000.0,10.59,9,3,0
508,507.0,24,76597,0,5.0,0,0,22000.0,9.25,9,2,0
509,508.0,22,19000,1,6.0,1,0,3625.0,8.49,2,3,1
510,509.0,26,77000,0,0.0,2,0,22000.0,6.54,9,3,0
511,510.0,21,19000,1,5.0,1,0,6000.0,8.49,1,3,1
512,511.0,24,80000,0,0.0,1,0,22000.0,11.01155276552426,9,4,0
513,512.0,26,82600,0,10.0,2,0,22000.0,12.69,9,2,0
514,513.0,24,19000,1,3.0,1,1,7400.0,13.85,4,2,1
515,514.0,25,19000,1,3.0,4,0,4000.0,7.4,5,3,1
516,515.0,23,84000,0,3.0,4,0,22000.0,11.71,9,4,0
517,516.0,25,77650,0,8.0,3,0,22000.0,11.48,9,3,1
518,517.0,25,82000,0,1.0,0,3,22000.0,17.51,9,2,1
519,518.0,21,19012,2,0.0,4,2,3500.0,14.61,1,3,1
520,519.0,23,99996,0,3.0,4,0,22000.0,7.88,9,4,0
521,520.0,23,110000,0,0.0,3,0,22000.0,11.01155276552426,9,3,0
522,521.0,22,19200,2,6.0,3,0,4950.0,11.71,2,2,1
523,522.0,25,57000,0,4.0,3,0,21700.0,11.99,9,2,1
524,523.0,24,54000,0,5.0,2,1,21600.0,13.49,9,2,1
525,524.0,23,56000,0,8.0,1,4,21600.0,21.21,9,4,1
526,525.0,26,63000,0,2.0,4,1,21600.0,14.35,9,3,1
527,526.0,22,82000,0,3.0,3,1,21600.0,13.61,9,3,0
528,527.0,22,78000,0,6.0,4,0,21600.0,11.26,9,3,1
529,528.0,22,19200,1,0.0,2,0,2400.0,10.59,2,3,0
530,529.0,24,112140,0,8.0,1,0,21600.0,7.9,9,2,0
531,530.0,24,19200,2,4.790161244517371,5,0,7000.0,5.99,4,4,1
532,531.0,25,19200,1,4.0,0,0,3000.0,11.99,5,4,1
533,532.0,24,59000,0,5.0,1,2,21500.0,16.89,9,3,1
534,533.0,24,70000,0,5.0,5,0,21500.0,9.99,9,3,1
535,534.0,24,116000,0,5.0,0,2,21500.0,15.33,9,3,0
536,535.0,25,60000,0,5.0,0,0,21450.0,7.29,9,4,1
537,536.0,22,31000,0,5.0,4,1,21250.0,12.42,9,3,1
538,537.0,25,47052,0,5.0,2,1,21250.0,10.99,9,2,1
539,538.0,25,51060,0,9.0,2,0,21250.0,6.91,9,2,1
540,539.0,22,19200,2,6.0,4,1,5000.0,14.17,2,2,1
541,540.0,22,53000,0,3.0,1,0,21250.0,10.25,9,3,1
542,541.0,26,19200,1,0.0,0,0,9250.0,11.01155276552426,6,2,1
543,542.0,24,56000,0,8.0,2,2,21250.0,15.95,9,3,1
544,543.0,24,65000,0,4.0,0,2,21250.0,15.95,9,4,1
545,544.0,21,35000,0,3.0,2,1,21000.0,12.53,9,4,1
546,545.0,22,19200,2,6.0,5,2,1400.0,14.91,2,4,1
547,546.0,23,19200,2,7.0,1,0,3000.0,11.01155276552426,3,4,1
548,547.0,26,40000,0,3.0,1,1,21000.0,6.54,9,4,1
549,548.0,25,19200,1,2.0,2,0,1000.0,11.01155276552426,5,3,0
550,549.0,26,42000,0,0.0,1,4,21000.0,17.26,9,4,1
551,550.0,23,63000,0,2.0,1,0,21000.0,11.36,9,2,1
552,551.0,26,19200,2,5.0,2,0,4000.0,7.51,6,4,1
553,552.0,22,59000,0,2.0,3,0,21000.0,10.71,9,3,1
554,553.0,22,70500,0,3.0,3,1,21000.0,13.98,9,4,0
555,554.0,26,65219,0,11.0,4,2,21000.0,14.09,9,3,1
556,555.0,22,75000,0,2.0,0,0,21000.0,10.0,9,3,0
557,556.0,22,19200,2,3.0,1,2,5000.0,15.33,2,3,1
558,557.0,25,62047,0,9.0,1,3,21000.0,16.32,9,4,1
559,558.0,24,79000,0,8.0,5,0,21000.0,7.9,9,2,0
560,559.0,23,80000,0,3.0,1,0,21000.0,11.99,9,3,0
561,560.0,24,84000,0,8.0,1,0,21000.0,10.75,9,4,0
562,561.0,26,85000,0,3.0,5,1,21000.0,13.92,9,3,0
563,562.0,22,93000,0,1.0,0,0,21000.0,9.91,9,3,0
564,563.0,26,81000,0,10.0,0,3,21000.0,16.95,9,3,1
565,564.0,26,97000,0,1.0,0,0,21000.0,7.9,9,3,0
566,565.0,26,97000,0,3.0,0,1,21000.0,11.01155276552426,9,3,0
567,566.0,25,100000,0,2.0,3,2,21000.0,16.49,9,3,1
568,567.0,26,19200,3,0.0,3,1,7500.0,11.97,6,2,1
569,568.0,21,19253,2,4.790161244517371,4,0,6250.0,6.17,1,3,1
570,569.0,26,125000,0,5.0,5,0,21000.0,8.9,9,2,0
571,570.0,25,125000,0,9.0,0,1,21000.0,12.99,9,3,0
572,571.0,23,82000,0,2.0,3,0,20900.0,12.69,9,2,0
573,572.0,21,19500,2,0.0,0,0,15000.0,9.64,9,2,1
574,573.0,26,50000,0,7.0,2,0,20500.0,7.49,9,3,1
575,574.0,23,70000,0,2.0,0,1,20500.0,13.16,9,3,0
576,575.0,22,19800,1,1.0,0,0,2100.0,8.38,2,4,0
577,576.0,123,80004,0,2.0,0,0,20400.0,10.25,9,3,0
578,577.0,23,54000,0,7.0,3,0,20375.0,7.49,9,2,1
579,578.0,26,26000,0,10.0,0,1,20050.0,9.76,9,2,1
580,579.0,24,33000,0,1.0,4,1,20000.0,10.99,9,3,1
581,580.0,23,20000,1,0.0,3,0,5000.0,11.71,3,4,0
582,581.0,22,20000,1,6.0,3,0,9250.0,10.65,2,4,0
583,582.0,24,35364,0,1.0,1,1,20000.0,12.53,9,4,1
584,583.0,25,38000,0,4.0,1,2,20000.0,14.59,9,4,1
585,584.0,23,32000,0,3.0,4,2,20000.0,12.61,9,4,1
586,585.0,25,38004,0,6.0,1,1,20000.0,13.11,9,2,1
587,586.0,23,20000,2,2.0,1,0,6400.0,10.65,3,4,0
588,587.0,25,38556,0,9.0,3,1,20000.0,11.22,9,4,1
589,588.0,23,32900,0,1.0,0,2,20000.0,16.0,9,2,1
590,589.0,25,34000,0,10.0,5,1,20000.0,8.88,9,4,1
591,590.0,24,40000,0,4.0,3,1,20000.0,12.53,9,3,1
592,591.0,21,36000,0,5.0,1,2,20000.0,11.01155276552426,9,2,1
593,592.0,26,20000,2,5.0,1,0,4800.0,5.99,6,3,0
594,593.0,25,42000,0,2.0,0,1,20000.0,13.47,9,4,1
595,594.0,22,42224,0,7.0,2,1,20000.0,6.99,9,4,1
596,595.0,25,20000,1,0.0,3,2,5650.0,15.99,5,2,0
597,596.0,23,20000,2,7.0,0,1,3625.0,11.01155276552426,3,3,0
598,597.0,22,37212,0,6.0,4,3,20000.0,16.69,9,3,1
599,598.0,25,38000,0,9.0,1,1,20000.0,11.11,9,4,1
600,599.0,22,45000,0,0.0,0,1,20000.0,7.9,9,4,1
601,600.0,23,45000,0,4.0,3,1,20000.0,10.25,9,2,1
602,601.0,24,45000,0,8.0,1,3,20000.0,11.01155276552426,9,2,1
603,602.0,23,20000,1,7.0,1,0,1200.0,7.49,3,3,0
604,603.0,22,45000,0,1.0,4,1,20000.0,13.92,9,3,1
605,604.0,24,39000,0,5.0,1,2,20000.0,14.74,9,2,1
606,605.0,24,46500,0,5.0,0,1,20000.0,10.62,9,2,1
607,606.0,22,48000,0,7.0,2,1,20000.0,10.65,9,3,1
608,607.0,22,42000,0,1.0,3,2,20000.0,12.99,9,3,1
609,608.0,22,48500,0,1.0,2,1,20000.0,11.36,9,4,1
610,609.0,22,20000,1,3.0,0,0,7500.0,5.79,2,4,0
611,610.0,23,49400,0,0.0,0,1,20000.0,6.54,9,4,1
612,611.0,25,20000,2,1.0,2,0,4000.0,5.79,5,2,0
613,612.0,25,50000,0,10.0,4,0,20000.0,7.49,9,3,1
614,613.0,25,50000,0,9.0,0,1,20000.0,13.43,9,2,1
615,614.0,22,50000,0,6.0,4,1,20000.0,13.22,9,2,1
616,615.0,22,20000,1,1.0,2,1,5000.0,14.72,2,3,0
617,616.0,22,44000,0,2.0,0,3,20000.0,15.68,9,4,1
618,617.0,24,50866,0,6.0,1,0,20000.0,11.01155276552426,9,3,1
619,618.0,25,50950,0,5.0,5,0,20000.0,11.48,9,3,1
620,619.0,24,51000,0,8.0,2,0,20000.0,10.38,9,3,1
621,620.0,22,51000,0,5.0,0,0,20000.0,12.53,9,3,1
622,621.0,22,51000,0,0.0,0,1,20000.0,13.47,9,2,1
623,622.0,24,51500,0,6.0,2,0,20000.0,12.21,9,4,1
624,623.0,25,51996,0,9.0,2,0,20000.0,10.99,9,3,1
625,624.0,25,52000,0,1.0,0,0,20000.0,11.36,9,4,1
626,625.0,22,46000,0,2.0,4,2,20000.0,16.0,9,4,1
627,626.0,26,20000,2,1.0,3,0,1500.0,7.74,6,3,0
628,627.0,24,52000,0,8.0,0,2,20000.0,15.65,9,2,1
629,628.0,25,46000,0,9.0,4,1,20000.0,11.78,9,2,1
630,629.0,24,52559,0,9.0,5,0,20000.0,11.01155276552426,9,3,1
631,630.0,22,47000,0,5.0,1,2,20000.0,16.77,9,3,1
632,631.0,22,54000,0,2.0,0,0,20000.0,9.91,9,4,1
633,632.0,23,48000,0,7.0,1,2,20000.0,15.65,9,4,1
634,633.0,23,48000,0,0.0,1,2,20000.0,14.96,9,3,1
635,634.0,23,54000,0,1.0,2,0,20000.0,11.83,9,4,1
636,635.0,24,48912,0,0.0,1,1,20000.0,11.66,9,4,1
637,636.0,26,54996,0,8.0,0,0,20000.0,12.18,9,4,1
638,637.0,24,55000,0,8.0,5,0,20000.0,6.91,9,2,1
639,638.0,25,55000,0,3.0,4,0,20000.0,6.91,9,3,1
640,639.0,26,49000,0,0.0,5,4,20000.0,19.79,9,3,1
641,640.0,25,55000,0,0.0,2,0,20000.0,9.88,9,4,1
642,641.0,22,20000,2,0.0,3,0,16600.0,9.76,9,3,0
643,642.0,23,55000,0,5.0,4,0,20000.0,12.53,9,2,1
644,643.0,25,55200,0,7.0,2,0,20000.0,11.01155276552426,9,4,1
645,644.0,23,20004,2,6.0,3,0,7125.0,6.99,3,2,0
646,645.0,23,57000,0,3.0,0,2,20000.0,16.89,9,2,1
647,646.0,22,51012,0,1.0,3,2,20000.0,17.49,9,4,1
648,647.0,23,20004,2,2.0,0,3,2500.0,16.82,3,2,0
649,648.0,26,20004,2,4.0,5,0,3600.0,11.01155276552426,6,2,0
650,649.0,22,58000,0,0.0,4,1,20000.0,13.11,9,2,1
651,650.0,23,58800,0,7.0,4,0,20000.0,7.66,9,3,1
652,651.0,26,59000,0,10.0,1,0,20000.0,6.17,9,3,1
653,652.0,26,53000,0,1.0,3,3,20000.0,16.35,9,4,1
654,653.0,23,60000,0,7.0,1,0,20000.0,7.9,9,2,1
655,654.0,24,54000,0,2.0,2,2,20000.0,16.49,9,2,1
656,655.0,21,20245,1,5.0,2,0,3550.0,11.01155276552426,1,4,0
657,656.0,26,20280,2,5.0,5,0,7000.0,8.0,6,2,0
658,657.0,24,60000,0,0.0,3,0,20000.0,10.99,9,2,1
659,658.0,24,20352,1,3.0,2,0,7750.0,6.91,4,3,0
660,659.0,25,54000,0,6.0,3,0,20000.0,8.88,9,3,1
661,660.0,24,60000,0,8.0,2,0,20000.0,11.01155276552426,9,4,1
662,661.0,23,54000,0,6.0,4,2,20000.0,14.84,9,3,1
663,662.0,23,54000,0,2.0,3,0,20000.0,11.12,9,2,1
664,663.0,22,60000,0,4.0,0,0,20000.0,7.88,9,3,1
665,664.0,25,60000,0,2.0,0,0,20000.0,11.01155276552426,9,2,1
666,665.0,22,20400,2,6.0,0,2,6000.0,15.99,2,4,0
667,666.0,24,20400,2,5.0,4,0,5500.0,10.99,4,4,0
668,667.0,25,60000,0,9.0,0,0,20000.0,11.01155276552426,9,3,1
669,668.0,25,54000,0,1.0,3,2,20000.0,15.65,9,3,1
670,669.0,24,54000,0,1.0,3,3,20000.0,17.04,9,3,1
671,670.0,23,60000,0,3.0,0,0,20000.0,12.21,9,2,1
672,671.0,21,20400,1,2.0,0,1,1275.0,15.23,1,3,0
673,672.0,25,54000,0,1.0,4,2,20000.0,14.11,9,4,1
674,673.0,24,60000,0,0.0,3,0,20000.0,11.14,9,2,1
675,674.0,21,20400,1,5.0,1,0,2400.0,11.49,1,4,0
676,675.0,24,60000,0,8.0,3,2,20000.0,13.87,9,4,1
677,676.0,26,60000,0,3.0,5,0,20000.0,10.08,9,4,1
678,677.0,23,54504,0,1.0,3,3,20000.0,16.7,9,4,1
679,678.0,24,55000,0,2.0,2,3,20000.0,18.64,9,2,1
680,679.0,24,61000,0,2.0,5,0,20000.0,12.18,9,4,1
681,680.0,22,20400,1,0.0,4,2,3800.0,11.01155276552426,2,3,0
682,681.0,25,62000,0,3.0,1,0,20000.0,6.54,9,3,1
683,682.0,24,56000,0,3.0,0,2,20000.0,14.61,9,4,1
684,683.0,21,56000,0,4.0,2,3,20000.0,17.39,9,3,1
685,684.0,24,62400,0,8.0,5,0,20000.0,11.12,9,2,1
686,685.0,25,62400,0,7.0,2,0,20000.0,11.48,9,2,1
687,686.0,25,63000,0,3.0,1,0,20000.0,12.42,9,3,1
688,687.0,26,58000,0,0.0,4,0,20000.0,10.25,9,2,1
689,688.0,23,65000,0,0.0,1,0,20000.0,10.65,9,3,1
690,689.0,24,20800,1,0.0,3,2,5000.0,16.29,4,3,0
691,690.0,23,65000,0,0.0,1,0,20000.0,10.37,9,2,1
692,691.0,23,65000,0,7.0,2,0,20000.0,11.49,9,3,1
693,692.0,24,20856,1,4.790161244517371,2,0,10000.0,10.59,4,4,0
694,693.0,25,20868,1,0.0,2,1,5375.0,13.49,5,2,0
695,694.0,26,59000,0,3.0,3,1,20000.0,11.01155276552426,9,4,1
696,695.0,23,59000,0,7.0,0,1,20000.0,12.29,9,4,1
697,696.0,21,21000,2,5.0,4,2,3500.0,17.27,1,2,1
698,697.0,26,65004,0,7.0,4,0,20000.0,11.99,9,2,1
699,698.0,25,59004,0,1.0,3,2,20000.0,14.84,9,2,1
700,699.0,23,59004,0,5.0,4,0,20000.0,10.83,9,2,1
701,700.0,23,65500,0,2.0,4,1,20000.0,13.22,9,2,1
702,701.0,22,66996,0,3.0,0,0,20000.0,12.18,9,2,0
703,702.0,23,67000,0,0.0,1,0,20000.0,11.11,9,2,0
704,703.0,24,67000,0,5.0,5,1,20000.0,13.48,9,2,0
705,704.0,26,68000,0,10.0,0,0,20000.0,10.75,9,4,0
706,705.0,25,68000,0,4.0,3,1,20000.0,12.53,9,4,0
707,706.0,24,62400,0,4.0,4,2,20000.0,14.84,9,4,1
708,707.0,23,69500,0,3.0,2,3,20000.0,17.74,9,2,0
709,708.0,25,70000,0,5.0,5,0,20000.0,9.99,9,2,0
710,709.0,22,70000,0,2.0,3,0,20000.0,6.91,9,4,0
711,710.0,25,64000,0,0.0,5,3,20000.0,11.01155276552426,9,4,1
712,711.0,25,71004,0,9.0,3,2,20000.0,14.09,9,2,0
713,712.0,22,21000,2,4.0,4,0,3000.0,11.49,2,3,0
714,713.0,23,71004,0,8.0,0,2,20000.0,14.09,9,3,0
715,714.0,23,55392,0,3.0,1,2,20000.0,15.2,9,4,1
716,715.0,24,72000,0,5.0,1,0,20000.0,11.83,9,2,0
717,716.0,24,21000,3,4.0,3,1,6000.0,12.21,4,2,0
718,717.0,23,66000,0,1.0,2,2,20000.0,14.11,9,3,1
719,718.0,22,66000,0,3.0,4,2,20000.0,14.42,9,2,1
720,719.0,24,72000,0,4.0,5,2,20000.0,14.74,9,3,0
721,720.0,24,74000,0,0.0,5,0,20000.0,12.69,9,3,0
722,721.0,22,21120,2,3.0,4,2,1625.0,16.89,2,3,1
723,722.0,25,75000,0,8.0,4,0,20000.0,11.01155276552426,9,4,0
724,723.0,21,21216,2,5.0,5,2,4500.0,11.01155276552426,1,2,1
725,724.0,25,21221,2,4.0,2,0,8500.0,9.63,5,4,0
726,725.0,24,75000,0,4.0,5,0,20000.0,8.88,9,3,0
727,726.0,26,75000,0,5.0,1,0,20000.0,6.91,9,4,0
728,727.0,26,75000,0,3.0,0,0,20000.0,11.01155276552426,9,3,0
729,728.0,25,75000,0,0.0,3,0,20000.0,10.38,9,3,0
730,729.0,22,69000,0,6.0,4,0,20000.0,10.99,9,4,1
731,730.0,22,75000,0,2.0,2,1,20000.0,11.01155276552426,9,2,0
732,731.0,21,21600,2,6.0,3,0,7575.0,11.01155276552426,1,3,0
733,732.0,26,21600,1,5.0,0,0,5200.0,12.42,6,3,0
734,733.0,24,69000,0,0.0,5,3,20000.0,14.82,9,4,1
735,734.0,23,75600,0,3.0,3,3,20000.0,16.32,9,3,0
736,735.0,23,59497,0,0.0,1,3,20000.0,16.0,9,3,1
737,736.0,23,76000,0,7.0,1,0,20000.0,10.37,9,3,0
738,737.0,26,70000,0,7.0,4,1,20000.0,13.16,9,3,1
739,738.0,24,70000,0,8.0,2,3,20000.0,14.88,9,4,1
740,739.0,22,77004,0,6.0,4,1,20000.0,13.98,9,4,0
741,740.0,26,71004,0,0.0,5,2,20000.0,13.36,9,2,1
742,741.0,21,21600,1,4.790161244517371,2,0,7125.0,6.99,1,3,0
743,742.0,22,21600,2,4.790161244517371,0,0,4025.0,5.42,2,4,0
744,743.0,24,21600,2,8.0,1,0,8000.0,5.42,4,2,0
745,744.0,26,78000,0,8.0,5,1,20000.0,13.85,9,4,0
746,745.0,22,21600,2,4.790161244517371,3,1,4000.0,12.99,2,2,0
747,746.0,26,21600,1,4.790161244517371,1,0,4200.0,9.99,6,3,0
748,747.0,22,21600,2,6.0,2,1,1400.0,11.01155276552426,2,2,0
749,748.0,123,78000,0,7.0,2,0,20000.0,11.01155276552426,9,4,0
750,749.0,23,61200,0,4.0,1,0,20000.0,11.14,9,2,1
751,750.0,21,21600,2,2.0,4,0,3800.0,5.99,1,2,0
752,751.0,24,72000,0,6.0,4,2,20000.0,11.01155276552426,9,4,1
753,752.0,23,78000,0,3.0,2,0,20000.0,11.58,9,3,0
754,753.0,23,78500,0,7.0,1,1,20000.0,13.85,9,4,0
755,754.0,23,79000,0,5.0,0,2,20000.0,16.89,9,4,0
756,755.0,23,80000,0,4.0,1,0,20000.0,7.9,9,4,0
757,756.0,23,21600,1,2.0,2,1,6000.0,12.68,3,4,0
758,757.0,22,62900,0,6.0,1,2,20000.0,14.91,9,4,1
759,758.0,24,80000,0,3.0,2,1,20000.0,13.06,9,4,0
760,759.0,25,80000,0,7.0,0,0,20000.0,8.88,9,4,0
